num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2022S000670;13/01/2022;21:45:00;CALL. ARCOS DE JALON, 6;6;20;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;447.053.984;4.474.685.575;N;NULL
2022S000670;13/01/2022;21:45:00;CALL. ARCOS DE JALON, 6;6;20;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;447.053.984;4.474.685.575;N;NULL
2022S000670;13/01/2022;21:45:00;CALL. ARCOS DE JALON, 6;6;20;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;447.053.984;4.474.685.575;N;NULL
2022S000671;14/01/2022;0:20:00;CALL. CEA BERMUDEZ, 24;24;7;CHAMBERÍ;Colisión lateral;Despejado;Motocicleta > 125cc;Conductor;De 25 a 29 años;Hombre;NULL;NULL;439.906.100;4.476.705.851;N;NULL
2022S000671;14/01/2022;0:20:00;CALL. CEA BERMUDEZ, 24;24;7;CHAMBERÍ;Colisión lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;439.906.100;4.476.705.851;N;NULL
2022S000672;14/01/2022;0:28:00;CALL. ALCALA, 95;95;4;SALAMANCA;Colisión lateral;NULL;Camión rígido;Conductor;De 60 a 64 años;Hombre;NULL;NULL;441.988.616;4.474.736.669;N;NULL
2022S000672;14/01/2022;0:28:00;CALL. ALCALA, 95;95;4;SALAMANCA;Colisión lateral;NULL;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;441.988.616;4.474.736.669;N;NULL
2022S000673;14/01/2022;2:00:00;CALL. GENERAL PARDIÑAS, 118;118;4;SALAMANCA;Caída;Despejado;Motocicleta hasta 125cc;Conductor;Desconocido;Hombre;3;Ingreso superior a 24 horas;442.526.506;4.476.466.805;N;NULL
2022S000673;14/01/2022;2:00:00;CALL. GENERAL PARDIÑAS, 118;118;4;SALAMANCA;Caída;Despejado;Motocicleta hasta 125cc;Pasajero;De 21 a 24 años;Hombre;3;Ingreso superior a 24 horas;442.526.506;4.476.466.805;N;NULL
2022S000675;14/01/2022;3:20:00;MADRID, A3 ramal CC La Gavia;0;18;VILLA DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;449.048.144;4.469.222.401;N;NULL
2022S000676;14/01/2022;1:26:00;AUTOV. M-30 / PK 31,700 INTERIOR;+03100I;8;FUENCARRAL-EL PARDO;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 45 a 49 años;Hombre;NULL;NULL;442.622.616;4.481.674.791;S;NULL
2022S000677;14/01/2022;5:50:00;CALL. VICENTE ESPINEL / CALL. AMOS DE ESCALANTE;6;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 21 a 24 años;Hombre;3;Ingreso superior a 24 horas;445.621.350;4.476.315.593;N;NULL
2022S000677;14/01/2022;5:50:00;CALL. VICENTE ESPINEL / CALL. AMOS DE ESCALANTE;6;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;445.621.350;4.476.315.593;N;NULL
2022S000677;14/01/2022;5:50:00;CALL. VICENTE ESPINEL / CALL. AMOS DE ESCALANTE;6;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;445.621.350;4.476.315.593;N;NULL
2022S000677;14/01/2022;5:50:00;CALL. VICENTE ESPINEL / CALL. AMOS DE ESCALANTE;6;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;445.621.350;4.476.315.593;N;NULL
2022S000678;14/01/2022;5:40:00;CALL. ENRIQUE FUENTES, 7;7;12;USERA;Choque contra obstáculo fijo;Despejado;Furgoneta;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;439.680.662;4.470.876.428;S;NULL
2022S000678;14/01/2022;5:40:00;CALL. ENRIQUE FUENTES, 7;7;12;USERA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439.680.662;4.470.876.428;N;NULL
2022S000679;13/01/2022;14:10:00;CALL. ENRIQUE URQUIJO / CALL. FRANCISCO GRANDE COVIAN;14;19;VICÁLVARO;Alcance;NULL;Camión rígido;Conductor;De 50 a 54 años;Hombre;NULL;NULL;452.559.267;4.472.451.531;N;NULL
2022S000679;13/01/2022;14:10:00;CALL. ENRIQUE URQUIJO / CALL. FRANCISCO GRANDE COVIAN;14;19;VICÁLVARO;Alcance;NULL;Turismo;Conductor;De 45 a 49 años;Mujer;NULL;NULL;452.559.267;4.472.451.531;N;NULL
2022S000680;14/01/2022;7:30:00;CALL. PONZANO, 53;53;7;CHAMBERÍ;Atropello a persona;Despejado;Camión rígido;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;440.705.106;4.476.920.291;N;NULL
2022S000680;14/01/2022;7:30:00;CALL. PONZANO, 53;53;7;CHAMBERÍ;Atropello a persona;Despejado;Camión rígido;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;440.705.106;4.476.920.291;N;NULL
2022S000680;14/01/2022;7:30:00;CALL. PONZANO, 53;53;7;CHAMBERÍ;Atropello a persona;Despejado;Camión rígido;Peatón;De 45 a 49 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;440.705.106;4.476.920.291;N;NULL
2022S000682;14/01/2022;9:20:00;CALL. SILVANO / CALL. OLIMPO;20;16;HORTALEZA;Colisión lateral;Despejado;Autobús;Conductor;De 30 a 34 años;Mujer;NULL;NULL;445.272.363;4.478.565.445;N;NULL
2022S000682;14/01/2022;9:20:00;CALL. SILVANO / CALL. OLIMPO;20;16;HORTALEZA;Colisión lateral;Despejado;Autobús;Pasajero;De 45 a 49 años;Mujer;NULL;NULL;445.272.363;4.478.565.445;N;NULL
2022S000682;14/01/2022;9:20:00;CALL. SILVANO / CALL. OLIMPO;20;16;HORTALEZA;Colisión lateral;Despejado;Turismo;Conductor;De 65 a 69 años;Hombre;NULL;NULL;445.272.363;4.478.565.445;N;NULL
2022S000683;14/01/2022;9:20:00;CALL. SANTA EVA / CALL. SAN MACARIO;1;17;VILLAVERDE;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;441.421.870;4.467.124.562;N;NULL
2022S000683;14/01/2022;9:20:00;CALL. SANTA EVA / CALL. SAN MACARIO;1;17;VILLAVERDE;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;441.421.870;4.467.124.562;N;NULL
2022S000683;14/01/2022;9:20:00;CALL. SANTA EVA / CALL. SAN MACARIO;1;17;VILLAVERDE;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;441.421.870;4.467.124.562;N;NULL
2022S000683;14/01/2022;9:20:00;CALL. SANTA EVA / CALL. SAN MACARIO;1;17;VILLAVERDE;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;441.421.870;4.467.124.562;N;NULL
2022S000683;14/01/2022;9:20:00;CALL. SANTA EVA / CALL. SAN MACARIO;1;17;VILLAVERDE;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;441.421.870;4.467.124.562;N;NULL
2022S000683;14/01/2022;9:20:00;CALL. SANTA EVA / CALL. SAN MACARIO;1;17;VILLAVERDE;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;441.421.870;4.467.124.562;N;NULL
2022S000684;14/01/2022;10:00:00;AVDA. VIRGEN DEL CARMEN, 35;35;16;HORTALEZA;Alcance;NULL;Camión rígido;Conductor;De 50 a 54 años;Hombre;NULL;NULL;444.838.226;4.480.683.918;N;NULL
2022S000684;14/01/2022;10:00:00;AVDA. VIRGEN DEL CARMEN, 35;35;16;HORTALEZA;Alcance;NULL;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;444.838.226;4.480.683.918;N;NULL
2022S000685;14/01/2022;8:40:00;AVDA. ENTREVIAS CON CALLE DE MENDEZ ALVARO;2;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Autobús;Conductor;De 50 a 54 años;Hombre;NULL;NULL;442.693.227;4.471.452.512;N;NULL
2022S000685;14/01/2022;8:40:00;AVDA. ENTREVIAS CON CALLE DE MENDEZ ALVARO;2;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;NULL;NULL;442.693.227;4.471.452.512;N;NULL
2022S000686;14/01/2022;7:45:00;CALL. ROMEO Y JULIETA / AVDA. PARQUE DE PALOMERAS BAJAS;1;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;443.813.371;4.470.135.599;S;NULL
2022S000686;14/01/2022;7:45:00;CALL. ROMEO Y JULIETA / AVDA. PARQUE DE PALOMERAS BAJAS;1;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;443.813.371;4.470.135.599;N;NULL
2022S000686;14/01/2022;7:45:00;CALL. ROMEO Y JULIETA / AVDA. PARQUE DE PALOMERAS BAJAS;1;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;443.813.371;4.470.135.599;N;NULL
2022S000688;14/01/2022;7:40:00;AVDA. SUR DEL AEROPUERTO DE BARAJAS / CENTR. CARGA AEREA MADRID BARAJAS;42;21;BARAJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;451.104.563;4.477.966.134;N;NULL
2022S000688;14/01/2022;7:40:00;AVDA. SUR DEL AEROPUERTO DE BARAJAS / CENTR. CARGA AEREA MADRID BARAJAS;42;21;BARAJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;NULL;NULL;451.104.563;4.477.966.134;N;NULL
2022S000689;14/01/2022;10:15:00;IDB. ARCOS DE JALON / CALL. SAN ROMAN DEL VALLE;0;20;SAN BLAS-CANILLEJAS;Atropello a persona;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;447.268.344;4.474.632.349;N;NULL
2022S000689;14/01/2022;10:15:00;IDB. ARCOS DE JALON / CALL. SAN ROMAN DEL VALLE;0;20;SAN BLAS-CANILLEJAS;Atropello a persona;Despejado;Turismo;Peatón;De 65 a 69 años;Mujer;2;Ingreso inferior o igual a 24 horas;447.268.344;4.474.632.349;N;NULL
2022S000690;13/01/2022;13:55:00;CALL. ALCALA / CALL. VIRGEN DE LOS PELIGROS;23;1;CENTRO;Caída;Despejado;Motocicleta > 125cc;Conductor;De 30 a 34 años;Mujer;NULL;NULL;440.689.746;4.474.389.844;N;NULL
2022S000691;14/01/2022;12:45:00;AVDA. PRINCIPAL, 7;7;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Despejado;Furgoneta;Conductor;Desconocido;Desconocido;NULL;NULL;437.265.000;4.473.781.323;N;NULL
2022S000691;14/01/2022;12:45:00;AVDA. PRINCIPAL, 7;7;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Despejado;Maquinaria de obras;Conductor;De 40 a 44 años;Hombre;NULL;NULL;437.265.000;4.473.781.323;N;NULL
2022S000692;14/01/2022;11:25:00;CALL. ARTURO SORIA, 235;235;15;CIUDAD LINEAL;Alcance;Despejado;Furgoneta;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;443.601.019;4.479.423.411;N;NULL
2022S000692;14/01/2022;11:25:00;CALL. ARTURO SORIA, 235;235;15;CIUDAD LINEAL;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;443.601.019;4.479.423.411;N;NULL
2022S000693;14/01/2022;12:30:00;CALL. ORENSE, 48;48;6;TETUÁN;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441.107.741;4.478.776.287;N;NULL
2022S000693;14/01/2022;12:30:00;CALL. ORENSE, 48;48;6;TETUÁN;Caída;Despejado;Turismo;Conductor;Más de 74 años;Hombre;14;Sin asistencia sanitaria;441.107.741;4.478.776.287;N;NULL
2022S000695;14/01/2022;12:57:00;CALL. JORGE JUAN / CALL. LOMBIA;104;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;NULL;NULL;442.935.889;4.474.961.678;N;NULL
2022S000695;14/01/2022;12:57:00;CALL. JORGE JUAN / CALL. LOMBIA;104;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;442.935.889;4.474.961.678;N;NULL
2022S000696;14/01/2022;13:20:00;CALL. TRANVIA DE ARGANDA, 4;4;13;PUENTE DE VALLECAS;Otro;NULL;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;446.253.263;4.470.469.524;N;NULL
2022S000697;14/01/2022;13:40:00;CALL. RAMON PEREZ DE AYALA, 10;10;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Cuadriciclo ligero;Conductor;De 70 a 74 años;Mujer;NULL;NULL;444.451.666;4.472.134.322;N;NULL
2022S000697;14/01/2022;13:40:00;CALL. RAMON PEREZ DE AYALA, 10;10;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;444.451.666;4.472.134.322;N;NULL
2022S000698;14/01/2022;13:20:00;CALL. CABO NICOLAS MUR / CALL. ALCAUDON;30;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 40 a 44 años;Hombre;1;Atención en urgencias sin posterior ingreso;437.708.610;4.471.883.909;N;NULL
2022S000698;14/01/2022;13:20:00;CALL. CABO NICOLAS MUR / CALL. ALCAUDON;30;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;437.708.610;4.471.883.909;N;NULL
2022S000699;14/01/2022;15:20:00;CALL. SAN JENARO / CALL. LENGUAS;3;17;VILLAVERDE;Colisión lateral;Despejado;Maquinaria de obras;Conductor;De 60 a 64 años;Hombre;NULL;NULL;440.376.362;4.466.128.079;N;NULL
2022S000699;14/01/2022;15:20:00;CALL. SAN JENARO / CALL. LENGUAS;3;17;VILLAVERDE;Colisión lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;NULL;NULL;440.376.362;4.466.128.079;N;NULL
2022S000701;14/01/2022;14:55:00;AVDA. POBLADOS, 169;169;12;USERA;Vuelco;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;440.079.158;4.469.236.307;N;NULL
2022S000701;14/01/2022;14:55:00;AVDA. POBLADOS, 169;169;12;USERA;Vuelco;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440.079.158;4.469.236.307;N;NULL
2022S000701;14/01/2022;14:55:00;AVDA. POBLADOS, 169;169;12;USERA;Vuelco;Despejado;Turismo;Pasajero;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;440.079.158;4.469.236.307;N;NULL
2022S000702;14/01/2022;14:45:00;AUTOV. M-30, +00700E;+00700E;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;444.010.215;4.475.380.018;N;NULL
2022S000702;14/01/2022;14:45:00;AUTOV. M-30, +00700E;+00700E;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;NULL;NULL;444.010.215;4.475.380.018;N;NULL
2022S000703;13/01/2022;15:18:00;CALL. CORREGIDOR ALONSO DE TOBAR, 10;10;14;MORATALAZ;Alcance;NULL;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Mujer;NULL;NULL;444.969.305;4.472.745.883;N;NULL
2022S000703;13/01/2022;15:18:00;CALL. CORREGIDOR ALONSO DE TOBAR, 10;10;14;MORATALAZ;Alcance;NULL;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;444.969.305;4.472.745.883;N;NULL
2022S000704;14/01/2022;14:30:00;CALL. PROFESOR MARTIN LAGOS, 2;2;9;MONCLOA-ARAVACA;Alcance;Despejado;Furgoneta;Conductor;De 40 a 44 años;Hombre;NULL;NULL;438.960.214;4.477.093.496;N;NULL
2022S000704;14/01/2022;14:30:00;CALL. PROFESOR MARTIN LAGOS, 2;2;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;438.960.214;4.477.093.496;N;NULL
2022S000706;14/01/2022;15:15:00;AUTOV. M-30, +00800I LATERAL KM 8,700;+00800I;3;RETIRO;Colisión múltiple;Despejado;Furgoneta;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;443.598.819;4.473.285.171;N;NULL
2022S000706;14/01/2022;15:15:00;AUTOV. M-30, +00800I LATERAL KM 8,700;+00800I;3;RETIRO;Colisión múltiple;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;2;Ingreso inferior o igual a 24 horas;443.598.819;4.473.285.171;N;NULL
2022S000706;14/01/2022;15:15:00;AUTOV. M-30, +00800I LATERAL KM 8,700;+00800I;3;RETIRO;Colisión múltiple;Despejado;Turismo;Pasajero;Menor de 5 años;Mujer;2;Ingreso inferior o igual a 24 horas;443.598.819;4.473.285.171;N;NULL
2022S000706;14/01/2022;15:15:00;AUTOV. M-30, +00800I LATERAL KM 8,700;+00800I;3;RETIRO;Colisión múltiple;Despejado;Vehículo articulado;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;443.598.819;4.473.285.171;N;NULL
2022S000706;14/01/2022;15:15:00;AUTOV. M-30, +00800I LATERAL KM 8,700;+00800I;3;RETIRO;Colisión múltiple;Despejado;Vehículo articulado;Pasajero;De 18 a 20 años;Mujer;14;Sin asistencia sanitaria;443.598.819;4.473.285.171;N;NULL
2022S000706;14/01/2022;15:15:00;AUTOV. M-30, +00800I LATERAL KM 8,700;+00800I;3;RETIRO;Colisión múltiple;Despejado;Vehículo articulado;Pasajero;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;443.598.819;4.473.285.171;N;NULL
2022S000707;14/01/2022;15:10:00;CALL. PIO FELIPE, 12;12;13;PUENTE DE VALLECAS;Alcance;Despejado;Furgoneta;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;444.798.335;4.471.946.262;N;NULL
2022S000707;14/01/2022;15:10:00;CALL. PIO FELIPE, 12;12;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;444.798.335;4.471.946.262;N;NULL
2022S000708;14/01/2022;14:50:00;CALL. CARACAS / CALL. FERNANDEZ DE LA HOZ;8;7;CHAMBERÍ;Colisión múltiple;NULL;Camión rígido;Conductor;Desconocido;Desconocido;NULL;NULL;441.036.124;4.475.810.715;N;NULL
2022S000708;14/01/2022;14:50:00;CALL. CARACAS / CALL. FERNANDEZ DE LA HOZ;8;7;CHAMBERÍ;Colisión múltiple;NULL;Motocicleta hasta 125cc;Conductor;Desconocido;Desconocido;NULL;NULL;441.036.124;4.475.810.715;N;NULL
2022S000708;14/01/2022;14:50:00;CALL. CARACAS / CALL. FERNANDEZ DE LA HOZ;8;7;CHAMBERÍ;Colisión múltiple;NULL;Motocicleta hasta 125cc;Conductor;Desconocido;Desconocido;NULL;NULL;441.036.124;4.475.810.715;N;NULL
2022S000708;14/01/2022;14:50:00;CALL. CARACAS / CALL. FERNANDEZ DE LA HOZ;8;7;CHAMBERÍ;Colisión múltiple;NULL;Motocicleta hasta 125cc;Conductor;Desconocido;Desconocido;NULL;NULL;441.036.124;4.475.810.715;N;NULL
2022S000708;14/01/2022;14:50:00;CALL. CARACAS / CALL. FERNANDEZ DE LA HOZ;8;7;CHAMBERÍ;Colisión múltiple;NULL;Motocicleta hasta 125cc;Conductor;Desconocido;Desconocido;NULL;NULL;441.036.124;4.475.810.715;N;NULL
2022S000708;14/01/2022;14:50:00;CALL. CARACAS / CALL. FERNANDEZ DE LA HOZ;8;7;CHAMBERÍ;Colisión múltiple;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;441.036.124;4.475.810.715;N;NULL
2022S000710;14/01/2022;15:20:00;GTA. RICARDO VELAZQUEZ BOSCO / AVDA. VEINTICINCO DE SEPTIEMBRE;2;20;SAN BLAS-CANILLEJAS;Colisión múltiple;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;446.903.145;4.477.596.493;N;NULL
2022S000710;14/01/2022;15:20:00;GTA. RICARDO VELAZQUEZ BOSCO / AVDA. VEINTICINCO DE SEPTIEMBRE;2;20;SAN BLAS-CANILLEJAS;Colisión múltiple;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;446.903.145;4.477.596.493;N;NULL
2022S000710;14/01/2022;15:20:00;GTA. RICARDO VELAZQUEZ BOSCO / AVDA. VEINTICINCO DE SEPTIEMBRE;2;20;SAN BLAS-CANILLEJAS;Colisión múltiple;Despejado;Turismo;Conductor;De 70 a 74 años;Hombre;14;Sin asistencia sanitaria;446.903.145;4.477.596.493;N;NULL
2022S000710;14/01/2022;15:20:00;GTA. RICARDO VELAZQUEZ BOSCO / AVDA. VEINTICINCO DE SEPTIEMBRE;2;20;SAN BLAS-CANILLEJAS;Colisión múltiple;Despejado;Turismo;Pasajero;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;446.903.145;4.477.596.493;N;NULL
2022S000711;14/01/2022;15:50:00;CALL. CEBREROS, 71;71;10;LATINA;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Mujer;1;Atención en urgencias sin posterior ingreso;436.444.188;4.472.906.657;N;NULL
2022S000711;14/01/2022;15:50:00;CALL. CEBREROS, 71;71;10;LATINA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;436.444.188;4.472.906.657;N;NULL
2022S000712;14/01/2022;15:07:00;PLAZA. EMPERADOR CARLOS V / PASEO. PRADO;1;1;CENTRO;Alcance;NULL;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;441.279.045;4.473.430.827;N;NULL
2022S000712;14/01/2022;15:07:00;PLAZA. EMPERADOR CARLOS V / PASEO. PRADO;1;1;CENTRO;Alcance;NULL;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;441.279.045;4.473.430.827;N;NULL
2022S000712;14/01/2022;15:07:00;PLAZA. EMPERADOR CARLOS V / PASEO. PRADO;1;1;CENTRO;Alcance;NULL;Turismo;Conductor;De 45 a 49 años;Mujer;NULL;NULL;441.279.045;4.473.430.827;N;NULL
2022S000714;14/01/2022;17:25:00;CALL. MAIQUEZ / CALL. O'DONNELL;16B;3;RETIRO;Atropello a persona;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;442.919.485;4.474.733.258;N;NULL
2022S000714;14/01/2022;17:25:00;CALL. MAIQUEZ / CALL. O'DONNELL;16B;3;RETIRO;Atropello a persona;Despejado;Turismo;Peatón;De 50 a 54 años;Mujer;2;Ingreso inferior o igual a 24 horas;442.919.485;4.474.733.258;N;NULL
2022S000715;14/01/2022;17:50:00;CALL. CAUNEDO, 4;4;20;SAN BLAS-CANILLEJAS;Atropello a persona;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;446.013.173;4.476.437.129;N;NULL
2022S000715;14/01/2022;17:50:00;CALL. CAUNEDO, 4;4;20;SAN BLAS-CANILLEJAS;Atropello a persona;Despejado;Turismo;Peatón;De 50 a 54 años;Hombre;1;Atención en urgencias sin posterior ingreso;446.013.173;4.476.437.129;N;NULL
2022S000717;14/01/2022;17:05:00;CALL. EUGENIA DE MONTIJO / POLIG. ALUCHE-AVENIDA DE LOS POBLADOS;84;11;CARABANCHEL;Alcance;Despejado;Furgoneta;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;436.337.266;4.469.807.526;N;NULL
2022S000717;14/01/2022;17:05:00;CALL. EUGENIA DE MONTIJO / POLIG. ALUCHE-AVENIDA DE LOS POBLADOS;84;11;CARABANCHEL;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 40 a 44 años;Hombre;2;Ingreso inferior o igual a 24 horas;436.337.266;4.469.807.526;N;NULL
2022S000718;14/01/2022;16:05:00;PASEO. DELICIAS / CALL. TORTOSA;9;2;ARGANZUELA;Alcance;Despejado;Autobús;Conductor;De 40 a 44 años;Hombre;NULL;NULL;441.173.057;4.473.051.739;N;NULL
2022S000718;14/01/2022;16:05:00;PASEO. DELICIAS / CALL. TORTOSA;9;2;ARGANZUELA;Alcance;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;441.173.057;4.473.051.739;N;NULL
2022S000720;14/01/2022;19:20:00;CALL. MARQUES DE LA VALDAVIA / PASEO. SANTA MARIA DE LA CABEZA;1;2;ARGANZUELA;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440.982.924;4.472.993.634;N;NULL
2022S000720;14/01/2022;19:20:00;CALL. MARQUES DE LA VALDAVIA / PASEO. SANTA MARIA DE LA CABEZA;1;2;ARGANZUELA;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;440.982.924;4.472.993.634;N;NULL
2022S000721;14/01/2022;17:10:00;CALL. ALCALA / CALL. ESPARTA;587;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;447.996.611;4.477.449.498;N;NULL
2022S000721;14/01/2022;17:10:00;CALL. ALCALA / CALL. ESPARTA;587;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;447.996.611;4.477.449.498;N;NULL
2022S000722;14/01/2022;17:05:00;AUTOV. M-30, +00200I;+00200I;5;CHAMARTÍN;Colisión lateral;Despejado;Tractocamión;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;443.355.039;4.479.699.700;N;NULL
2022S000722;14/01/2022;17:05:00;AUTOV. M-30, +00200I;+00200I;5;CHAMARTÍN;Colisión lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;443.355.039;4.479.699.700;N;NULL
